serialanon,fpLILEEflg,AHCIncomeEQ_LILEE,fpfullinc,fuelexpn,FuelCosteqFactor,EqAHCincDeciles_LILEE,elecmop,gasmop,aagph1819,FPGAP_LILEE_UNEQ,fpvuln,fpLILEEqdt,FPEERband,FPEERrating,DWtype,DWage,Ongas,CentralHeating,Mainfueltype,boiler,WallType,tenure4x,Loftins,EPC,SAP12,hhcompx,Ageyng,Ageold,Hhsize,ethhrp2x,Hhsick,Unoc,emphrp3x,ECO_AW,FloorArea,gorehs,HTHG,WHDBroad,FPGAP_LILEE,HousingCosts,fpbasinc,wathcost,spahcost,litecost,cookcost,fpflgb,fpflgf,FullincDeciles
18190026952,0,43234.16667,59921,1243.41,1.07,9,1,1,2632,0,1,4,2,68.31,3,5,1,1,1,5,1,1,2,2,68.31,3,1,2,3,1,2,0,1,3,3,2,0,0,0,8040,61567,128.49,499.21,567.66,48.05,0,0,9
18190026988,0,46418,51462,835.83,1,9,1,1,426,0,0,3,1,78.8,2,9,1,1,1,4,5,4,3,1,78.8,1,5,4,2,1,2,0,1,4,3,7,0,0,0,5044,52880,109.12,222.95,462.16,41.6,0,0,9
18190027000,0,36545.5438,26253,1070.05,0.82,8,1,1,950,0,1,4,2,56.18,1,5,1,1,1,3,4,3,2,2,56.18,7,7,6,1,1,2,0,3,4,2,8,0,0,0,5056.584598,22405,99.5,600.13,333.79,36.63,0,0,5
18190027007,0,8038.732394,19473,988.43,1.07,1,3,2,653,0,1,2,1,77.76,2,5,1,1,1,5,1,3,3,1,72.15,1,4,5,3,1,1,0,3,2,2,2,0,1,0,3900,15913,134.86,422.59,382.17,48.81,0,0,3
18190027021,0,17926.66667,25088,1485.1,1.07,4,1,1,2404,0,0,4,2,61.99,3,5,1,1,1,5,2,1,2,2,61.99,4,3,3,3,1,2,0,1,3,3,10,1,0,0,3576,26201,140.06,688.9,605.78,50.36,0,0,5
18190027055,0,2347,6672,967.32,1,1,1,1,579,0,1,2,1,72.97,1,6,1,1,1,5,1,3,3,1,72.97,5,4,4,2,1,1,0,1,4,3,7,0,1,0,4325,7781,94.95,368.28,462.49,41.6,1,1,1
18190027123,0,13340,40727,1577.32,1.32,3,3,3,714,0,1,2,1,73.43,2,6,1,1,1,5,4,2,2,1,73.43,4,1,2,5,1,2,0,1,1,4,2,1,0,0,16715,35627,106.75,400.43,1005.12,65.02,0,0,8
18190027127,0,21200,12296,967.58,0.82,5,2,2,1329,0,0,3,1,69.29,3,5,1,1,1,5,1,1,3,1,69.29,7,6,5,1,1,2,1,1,3,3,4,0,0,0,0,13176,78.76,434.39,416.14,38.29,0,0,1
18190027184,0,14631,22731,1056.85,1,3,1,1,1349,0,0,2,1,73.54,1,9,1,1,1,5,1,2,3,1,73.54,5,4,4,2,1,2,0,1,3,3,7,0,0,0,8100,24264,99.43,398.91,516.91,41.6,0,0,4
18190027190,0,60708.02469,98347,1251.2,1.21,10,1,1,1945,0,1,3,1,75.68,2,2,1,1,1,5,4,1,3,1,75.69,5,1,5,4,1,2,0,3,3,4,8,0,0,0,0,100000,169.25,443.94,582.93,55.08,0,0,10
18190027208,0,34946.55172,20269,1241.2,0.82,8,1,1,780,0,1,4,3,51.68,3,3,1,1,1,2,4,1,3,3,51.68,7,7,6,1,1,1,1,3,3,4,4,0,0,0,0,21244,143.08,698.74,364.29,35.09,0,0,4
18190027228,0,52701,66117,1069.57,1,10,1,1,14319,0,0,4,2,64.91,5,2,1,1,1,5,4,1,1,2,64.91,5,5,3,2,1,2,0,1,3,2,8,0,0,0,13416,67347,116.21,429.25,481.33,42.78,0,0,10
18190027279,0,35080.28169,49814,2125.36,1.07,8,1,1,4012,0,0,4,2,55.5,4,2,1,1,1,4,4,1,3,2,55.5,2,4,5,3,1,2,1,1,3,5,4,0,0,0,0,52227,126.62,1168.79,783.08,46.87,0,0,9
18190027316,0,15635.71429,20367,1123.83,1.07,3,1,1,330,0,0,3,1,71.28,1,7,1,1,1,5,1,4,3,1,71.28,4,2,3,3,1,2,0,1,2,3,1,0,0,0,5044,20150,131.12,381.73,563.77,47.21,0,0,4
18190027329,0,17024.13793,19460,519.18,0.82,4,1,1,359,0,1,3,1,84.79,5,5,1,1,1,5,3,4,1,1,77.9,7,6,5,1,1,1,0,3,2,1,2,0,1,0,3500,15960,41.81,217.11,224.29,35.97,0,0,3
18190027341,0,26592.3913,59130,1930.21,1.21,7,1,1,1504,0,0,3,1,72.03,2,5,1,1,1,5,1,2,2,1,72.03,3,3,3,4,1,2,0,1,3,5,4,0,0,0,10200,60525,153.67,909.19,814.59,52.76,0,0,9
18190027355,1,15102,15102,2523.08,1,3,2,2,2319,771.6888067,1,1,3,49.95,4,3,1,1,1,5,4,1,3,3,49.95,4,3,5,2,1,1,0,3,3,5,9,1,0,771.6888067,0,16940,115.44,1674.61,686.25,46.78,1,1,2
18190027372,1,12513.31169,43585,2229.64,1.32,2,2,2,1758,535.0654119,1,1,2,55.07,1,1,1,1,1,5,4,4,3,2,55.07,3,3,3,5,2,1,0,2,2,4,2,0,0,405.3525848,5044,44763,267.31,936.45,941.07,84.81,0,0,8
18190027376,0,60298.27586,52073,664.39,0.82,10,1,88,1331,0,0,3,1,79.08,5,9,0,1,3,-9,1,2,1,1,79.08,6,5,3,1,1,2,0,1,3,1,8,0,0,0,17100,52966,123.46,197.68,292.54,50.71,0,0,9
18190027384,0,637.9310345,4822,604.8,0.82,1,3,3,626,0,1,2,1,75.42,5,7,1,1,1,5,1,3,3,1,75.42,6,4,1,1,2,1,0,3,4,1,2,0,1,0,4452,1548,70.54,207.09,291.83,35.34,1,1,1
18190027397,0,35050,41050,1288.05,1,8,1,1,2830,0,0,4,3,48.35,2,4,1,1,1,1,4,1,3,3,48.35,1,5,3,2,1,2,0,1,3,2,7,0,0,0,6000,42468,229.98,586.32,430.15,41.6,0,0,8
18190027407,0,40789.65517,32958,994.32,0.82,9,1,1,12404,0,0,4,2,62.81,3,4,1,1,1,5,1,1,3,2,62.81,7,6,5,1,1,2,1,1,3,3,4,0,0,0,9300,34010,38.06,469.72,451.45,35.09,0,0,7
18190027417,0,32683.25056,54363,1237.1,1.21,8,1,1,1114,0,0,3,1,72.56,3,5,1,1,1,4,3,2,3,1,72.56,3,3,3,4,1,2,0,1,3,3,10,0,0,0,1416.1341,55568,217.47,319.51,643.43,56.69,0,0,9
18190027493,1,15132.75862,18917,860.32,0.82,3,1,3,429,9.421743448,1,1,2,66.26,3,5,1,1,1,5,1,3,3,2,66.26,7,6,5,1,1,1,1,3,4,3,5,0,1,11.48993103,4420,14497,55.73,373.75,396.12,34.72,0,0,3
18190027521,0,19307.04225,34604,1032.48,1.07,4,1,1,2534,0,1,3,1,77.77,2,9,1,1,1,5,1,4,3,1,77.77,5,5,4,3,1,1,0,1,4,3,10,0,0,0,7188,36206,135.44,310.38,536.3,50.36,0,0,7
18190027551,0,11812.71186,21443,1339.82,1.21,2,3,3,1963,0,1,2,1,69.01,3,4,1,1,1,4,1,3,3,1,69.01,4,1,2,4,1,1,0,3,2,3,7,0,1,0,4524,18762,105.12,448.82,733.29,52.59,0,0,4
18190027609,0,41425,47461,1140.04,1,9,1,1,911,0,1,4,2,64.52,2,5,1,1,1,5,1,1,3,2,64.52,1,5,3,2,1,1,0,1,3,3,4,0,0,0,6036,48514,105.3,511.72,482.04,40.98,0,0,9
18190027650,0,23770,24970,1561.73,1,6,1,1,1578,0,1,4,2,64.99,4,6,1,1,1,3,1,1,3,2,64.99,1,5,4,2,1,1,1,1,3,5,4,0,0,0,1200,26641,63.97,737.71,719.07,40.98,0,0,5
18190027660,1,10547.74775,28816,1796.13,1.32,2,1,1,886,136.9074701,1,1,2,63.42,3,4,1,1,1,4,4,4,2,2,63.42,3,1,3,5,1,2,0,1,4,4,9,0,0,103.7177804,5400,30395,225.58,624.2,872.74,73.61,0,0,6
18190027662,0,28136.72566,70549,1421.95,1.32,7,1,1,1218,0,0,3,1,69.14,1,8,1,1,1,4,2,3,3,1,69.14,5,4,4,5,1,2,0,1,4,4,9,0,0,0,6960,72041,184.18,433.54,742.94,61.29,0,0,10
18190027686,0,8186,13646,1060.91,1,1,3,3,760,0,1,2,1,68.9,2,4,1,1,1,5,2,3,2,1,68.9,1,5,5,2,1,1,0,1,4,3,8,0,1,0,5460,14560,67.54,435.43,518.8,39.14,0,0,2
18190027731,0,33046.55172,32367,906.9,0.82,8,1,88,1139,0,0,3,1,69.39,6,3,0,3,2,-9,3,2,1,1,69.39,6,5,2,1,1,2,0,1,3,2,8,0,0,0,13200,33148,254.45,292.21,309.53,50.71,0,0,6
18190027845,0,100000,100000,5260.19,1.07,10,1,88,2132,0,0,4,5,17.45,4,1,0,1,3,1,4,1,2,5,17.45,1,4,4,3,1,2,1,1,3,5,9,0,0,0,29388,100000,262.6,3532.57,1379.74,85.28,0,0,10
18190027851,0,21663.7931,12565,804.93,0.82,5,1,1,3530,0,1,4,2,60.2,4,7,1,1,1,5,4,1,3,2,60.2,7,6,5,1,1,2,0,1,3,1,7,0,1,0,0,13420,88.42,398.99,281.9,35.62,0,0,2
18190027862,0,33233.97875,45465,1208.11,1.07,8,1,1,15408,0,0,4,2,68.17,1,9,1,1,1,3,1,1,3,2,68.17,3,2,3,3,1,2,0,1,3,3,2,0,0,0,5584.225496,46772,76.25,401.15,682.66,48.05,0,0,8
18190027869,0,25515.51724,14799,1167.33,0.82,6,1,1,1959,0,1,4,2,58.26,3,4,1,1,1,3,1,1,3,2,58.26,7,7,6,1,1,1,1,3,3,3,1,0,0,0,0,15747,40.55,645.16,446.28,35.34,0,0,2
18190027914,0,19591,26191,1499.07,1,5,1,1,637,0,0,4,3,54.45,3,4,1,1,1,3,2,2,2,3,54.45,1,5,5,2,1,2,0,1,3,3,5,0,0,0,6600,27774,122.77,858.21,477.29,40.8,0,0,5
18190027927,0,863,17663,1101.69,1,1,2,88,1586,0,0,2,1,68.78,5,9,0,1,3,-9,1,4,3,1,68.79,5,4,3,2,1,2,0,1,2,2,8,0,0,0,16800,13868,117.03,295.41,624.76,64.49,0,0,3
18190027953,0,14742,14742,1174.92,1,3,1,1,1659,0,1,2,1,71.69,4,7,1,1,1,5,1,1,3,1,71.69,2,6,5,2,1,2,1,3,3,5,2,0,0,0,0,16533,109.33,491.68,531.9,42.01,0,0,2
18190027956,0,11917,11917,1039.36,1,2,1,1,4259,0,1,2,1,74.29,4,9,1,1,1,3,1,1,3,1,69.26,2,6,5,2,1,1,0,3,3,3,2,0,1,0,0,13299,59.34,493.36,444.65,42.01,0,0,1
18190027978,0,17142.30769,19275,880.25,1,4,1,1,4369,0,0,3,1,76.22,5,9,0,1,3,-9,1,4,1,1,76.22,4,2,2,2,2,2,0,1,4,2,8,0,0,0,5904,19311,207.79,220.39,392.9,59.17,0,0,3
18190028007,0,28139.65517,16321,1353.79,0.82,7,1,88,2533,0,1,4,2,55.6,1,1,0,1,3,4,4,1,3,2,55.6,7,7,6,1,1,1,1,3,3,5,7,0,0,0,0,17471,183.12,635.33,485.51,49.83,0,0,3
18190028010,0,60800,60800,1057.04,1,10,1,1,1956,0,0,3,1,71.83,4,9,1,1,1,4,1,1,3,1,71.83,1,5,5,2,1,2,1,1,3,4,5,0,0,0,0,62481,111.5,400.97,503.77,40.8,0,0,10
18190028019,1,10282.5,27781,1551.34,1.32,2,3,3,4130,158.3388612,1,1,2,63.56,2,4,1,1,1,5,4,2,3,2,63.56,4,2,3,5,1,1,0,3,1,3,5,1,1,119.9536827,6480,21706,81.63,610.71,803.15,55.85,0,0,5
18190028024,0,25984.48276,22751,860.47,0.82,6,1,1,5334,0,0,3,1,68.62,3,6,1,1,1,5,1,1,3,1,68.62,6,5,4,1,1,2,1,1,3,3,2,0,0,0,7680,23900,36.69,351.66,436.15,35.97,0,0,4
18190028075,0,55419,55419,1575.72,1,10,1,1,1603,0,0,4,2,61.83,3,4,1,1,1,1,1,1,3,2,61.83,2,6,5,2,1,2,1,3,3,5,2,0,0,0,0,56974,153.48,748.92,631.31,42.01,0,0,9
18190028078,0,59859.16667,88031,1842.28,1.07,10,1,1,1242,0,0,4,2,67.94,4,4,1,1,1,5,1,1,3,2,67.94,3,2,4,3,1,2,1,1,3,5,9,0,0,0,16200,90661,139.75,857.18,796.37,48.98,0,0,10
18190028220,0,27117,32395,970.43,1,7,1,1,828,0,0,3,1,75.83,2,9,1,1,1,5,1,4,3,1,75.83,5,4,3,2,2,2,1,1,4,4,6,0,0,0,5278,33200,109.79,312.06,507.02,41.56,0,0,6
18190028250,1,12733.89831,21206,1467.04,1.21,2,3,3,3478,328.8130312,1,1,2,55.51,2,6,1,1,1,5,2,2,2,2,55.51,4,1,2,4,1,1,0,1,1,3,4,1,1,271.7463068,6180,15145,142.06,690.4,581.83,52.75,0,0,4
18190028262,0,27817,27817,900.15,1,7,1,1,3730,0,1,3,1,69.71,2,8,1,1,1,4,2,1,3,1,69.71,2,6,5,2,1,2,0,3,3,2,10,0,0,0,0,29483,156.69,236.78,462.65,44.03,0,0,5
18190028289,0,36814,36814,1149.85,1,8,1,1,1579,0,1,4,2,59.66,3,5,1,1,1,3,1,1,3,2,59.66,1,5,4,2,1,1,0,1,3,2,4,0,0,0,0,38042,122.07,534.04,452.76,40.98,0,0,7
18190028302,0,10009.01857,15696,701.63,0.82,2,1,1,459,0,1,2,1,69.31,5,7,1,1,1,5,2,4,1,1,69.31,7,6,5,1,1,1,0,3,2,1,7,0,1,0,4430.769231,15696,52.76,265.53,347.72,35.62,0,0,2
18190028305,0,42646.55172,24735,1054.04,0.82,9,1,1,3166,0,1,4,2,57.29,3,3,1,1,1,1,4,1,2,2,57.29,7,6,5,1,1,1,1,3,3,3,9,0,0,0,0,26173,107.75,544.74,364.88,36.67,0,0,5
18190028323,0,37824.28571,70954,2309.38,1.21,9,1,1,1544,0,1,4,3,50.58,4,4,1,1,1,4,4,1,3,3,50.58,3,1,3,4,1,2,1,1,3,5,9,0,0,0,18000,73672,171.8,1173.92,908.52,55.14,0,0,10
18190028465,0,41734.48276,30866,921.26,0.82,9,1,1,1329,0,1,4,2,63.79,2,2,1,1,1,5,4,2,3,2,63.79,7,6,5,1,1,1,1,3,3,3,6,0,0,0,6660,31690,57.52,420.54,407.61,35.59,0,0,6
18190028466,0,27052.11268,38414,1475.4,1.07,7,1,1,5019,0,1,3,1,71.8,3,4,1,1,1,5,4,1,3,1,71.8,2,4,5,3,2,2,1,1,3,5,9,0,0,0,0,40679,70.09,521.87,834.46,48.98,0,0,7
18190028479,0,8556.593407,21553,1381.55,1.32,1,1,1,384,0,1,2,1,71.65,3,8,1,1,1,5,2,4,3,1,71.65,4,1,3,5,2,2,0,3,2,3,2,0,1,0,5980,18421,83.75,411.68,826,60.12,0,0,4
18190028489,0,32874.375,69999,1951.8,1.32,8,1,1,1779,0,0,4,2,63.62,4,4,1,1,1,5,1,1,3,2,63.61,3,2,3,5,1,2,0,1,3,5,9,0,0,0,17400,72629,199.71,872.31,818.49,61.29,0,0,10
18190028514,0,50809,50809,1730.95,1,10,1,1,3447,0,1,4,3,39.31,2,2,1,1,1,5,2,1,2,3,39.31,1,5,3,2,1,1,1,1,3,5,4,0,0,0,0,51982,53.47,988.02,648.48,40.98,0,0,9
18190028601,0,20167.24138,16197,650.51,0.82,5,3,3,1188,0,0,3,1,79.8,6,2,1,1,1,5,4,2,3,1,73.96,7,6,5,1,1,2,0,3,1,2,7,1,1,0,4500,11997,79.97,331.41,204.33,34.8,0,0,3
18190028619,0,18202.11268,35271,1678.48,1.07,4,1,1,1152,0,1,4,2,55.14,3,5,1,1,1,5,2,1,3,2,55.14,5,5,5,3,1,1,0,3,1,4,2,1,1,0,5784,36392,133.78,891.32,605.33,48.05,0,0,7
18190028672,0,13639.43089,33553,1206.33,1.32,3,1,1,2898,0,0,2,1,79.49,2,9,1,1,1,4,1,1,3,1,79.49,3,2,3,5,2,1,0,1,3,4,8,0,0,0,0,35134,211.33,220.26,707.36,67.38,0,0,7
18190028696,0,20744.82759,12032,896.75,0.82,5,1,1,1864,0,1,4,2,65.29,1,2,1,1,1,5,4,1,3,2,65.29,7,7,6,1,1,1,1,1,1,2,4,0,1,0,0,12912,35.73,428.69,397.24,35.09,0,0,1
18190028697,0,27825,28413,1586.51,1,7,1,1,2958,0,0,4,2,56.93,4,7,1,1,1,4,2,2,2,2,56.93,5,5,4,2,2,2,1,3,3,5,9,0,0,0,0,30935,121.23,852.64,569.82,42.82,0,0,6
18190028749,0,14069.28571,26417,1462.33,1.21,3,1,1,2262,0,0,2,1,69.18,3,4,1,1,1,5,1,2,3,1,69.18,3,2,3,4,1,2,0,1,3,4,4,1,0,0,6720,27645,163.87,584.75,660.95,52.76,0,0,5
18190028768,0,4825.555556,13886,1352.95,1.32,1,1,1,533,0,1,2,1,70.79,3,7,1,1,1,5,2,4,3,1,70.79,3,1,3,5,1,1,0,3,2,3,5,0,0,0,5200,15382,88.82,360.77,839.1,64.26,0,0,2
18190028841,0,17407,23289,1059.6,1,4,1,1,491,0,1,4,2,67.36,3,4,1,1,1,5,1,3,3,2,67.36,2,6,5,2,1,1,0,3,4,2,5,0,1,0,5148,23289,107.24,480.71,430.85,40.8,0,0,4
18190028901,0,89050.54348,100000,1806.45,1.21,10,1,1,3105,0,0,3,1,81.58,4,9,1,1,1,4,5,1,3,1,81.58,1,4,4,4,1,2,1,1,3,5,7,0,0,0,2004,100000,143.97,585.3,1023.62,53.56,0,0,10
18190028908,0,24937,24937,1466.73,1,6,1,1,5884,0,1,4,3,53.27,4,2,1,1,1,5,4,1,3,3,53.27,2,6,6,2,1,2,1,1,3,5,2,0,0,0,0,27043,109.07,766.97,548.68,42.01,0,0,5
18190028921,0,22243.45254,18714,1122.53,0.82,5,1,1,1118,0,1,4,3,53.8,5,5,0,1,3,-9,4,3,2,3,53.8,7,7,6,1,1,2,0,3,4,1,8,0,1,0,5812.797527,15156,97.33,684.11,290.38,50.71,0,0,3
18190028943,0,32267.24138,18715,1032.86,0.82,8,1,88,1965,0,1,4,2,63.5,3,6,1,1,1,5,1,1,2,2,63.5,7,7,6,1,1,2,1,3,3,3,4,0,0,0,0,20309,43.39,498.19,456.19,35.09,0,0,3
19200000002,1,10175.86207,10582,1413.32,0.82,2,1,88,912,56.48112287,1,1,2,66.51,5,5,0,2,2,-9,4,3,1,2,66.51,7,6,5,1,1,1,1,3,4,3,1,0,1,68.87941813,4680,6604,297.74,630.46,420.54,64.58,1,1,1
19200000015,0,40665,40665,1241.98,1,9,1,1,2290,0,1,3,1,72.64,4,9,1,1,1,4,1,1,2,1,72.64,2,6,6,2,1,1,1,3,3,5,5,0,0,0,0,43126,123.97,450.76,623.79,43.46,0,0,7
19200000045,0,58288,69688,2285.45,1,10,2,88,1650,0,0,4,3,48.5,3,2,0,2,2,-9,4,2,3,3,48.5,1,5,2,2,1,2,0,1,3,3,9,0,0,0,11400,71152,162.36,1272.53,762.7,87.86,0,0,10
19200000050,0,35346,35346,1384.91,1,8,2,2,1590,0,1,3,1,73,4,9,1,1,1,4,1,1,3,1,73,2,6,6,2,1,2,1,3,3,5,7,0,0,0,0,37134,120.01,518.82,697.84,48.24,0,0,7
19200000055,0,27378.87324,43546,1294.96,1.07,6,1,1,866,0,0,4,2,65.19,3,4,1,1,1,5,1,1,3,2,65.19,4,4,3,3,1,2,0,1,3,3,7,0,0,0,4668,44903,143.77,528.85,571.36,50.98,0,0,8
19200000082,0,29697.28261,90643,1272.72,1.21,7,1,1,1818,0,0,3,1,77.11,5,6,1,1,1,4,4,2,1,1,77.11,5,5,2,4,1,2,0,1,3,4,8,0,0,0,36000,90643,156.06,305.93,753.28,57.45,0,0,10
19200000166,0,16276.69173,43296,1859.14,1.32,3,1,1,18088,0,1,4,2,67.89,3,4,1,1,1,5,1,1,3,2,67.89,3,1,3,5,1,2,0,1,3,5,8,0,0,0,0,45147,237.35,566.59,978.5,76.7,0,0,8
19200000266,0,14640.83333,23485,1412.01,1.07,3,1,1,1788,0,1,2,1,70.78,3,3,1,1,1,5,1,1,2,1,70.78,3,1,2,3,1,2,0,1,3,4,2,0,0,0,5916,24944,132.19,585.19,643.35,51.28,0,0,4
19200000300,1,7399,11819,923.58,1,1,3,2,1352,89.98160884,1,1,2,62.24,3,1,1,1,1,5,4,2,3,2,54.66,2,6,5,2,1,2,0,3,3,1,7,0,1,89.98160884,4420,13637,111.97,551.44,217.58,42.59,0,0,1
19200000329,0,40298,51098,1002.97,1,8,1,1,1540,0,0,3,1,68.94,2,6,1,1,1,5,2,4,3,1,68.95,1,5,2,2,1,2,0,1,4,2,9,0,0,0,10800,52771,105.33,393.75,458.54,45.35,0,0,9
19200000366,0,20065,26665,1465.09,1,4,2,2,6496,0,0,4,2,64.46,3,5,1,1,1,5,1,1,3,2,64.46,1,5,4,2,1,2,0,2,3,3,4,0,0,0,6600,28137,118.61,706.13,592.02,48.33,0,0,5
19200000373,0,10664.28571,27930,1319.99,1.21,2,1,1,1842,0,1,2,1,70.33,2,3,1,1,1,5,4,1,3,1,70.33,3,1,3,4,1,1,0,1,3,3,9,1,0,0,7800,29239,166.6,435.6,659.39,58.4,0,0,5
19200000385,0,9043.75,22570,1404.18,1.32,1,3,2,2458,0,1,2,1,68.58,1,5,1,1,1,5,1,2,3,1,68.58,3,2,3,5,2,1,0,1,3,3,2,1,1,0,8100,22875,205.14,459.6,677.93,61.51,0,0,4
19200000392,0,26533,38533,887.81,1,6,1,1,1091,0,0,3,1,76.26,5,7,1,1,1,5,2,1,1,1,76.26,1,5,3,2,2,2,0,1,3,2,8,0,0,0,12000,39780,120.93,259.75,462.51,44.62,0,0,7
19200000456,0,40287.93103,23367,1196.28,0.82,8,1,1,2953,0,1,4,2,57.64,2,3,1,1,1,5,4,1,3,2,57.64,7,6,5,1,1,2,1,3,3,4,6,0,0,0,0,24294,85.69,664.26,408.36,37.97,0,0,4
19200000518,0,83209,83209,2322.47,1,10,1,88,1878,0,1,4,2,64.87,4,5,0,1,3,5,1,1,3,2,64.87,2,6,5,2,1,2,1,1,3,5,6,0,0,0,0,86068,141.59,1193.71,923.65,63.52,0,0,10
19200000531,0,14294.82759,15832,703.81,0.82,3,3,2,535,0,1,2,1,73.24,2,5,1,1,1,4,1,4,3,2,66.12,7,6,5,1,1,1,0,3,2,1,9,0,1,0,6060,12149,119.58,373.45,173.29,37.49,0,0,2
19200000654,0,29779.16667,40415,1583.28,1.07,7,2,3,665,0,1,4,2,64.15,2,2,1,1,1,5,4,4,2,2,64.15,3,1,4,3,1,1,0,1,4,4,10,0,0,0,4680,41740,157.02,672.8,696.9,56.56,0,0,7
19200000706,0,14369.28571,25200,1244.97,1.21,3,3,3,429,0,1,2,1,71.68,3,5,1,1,1,5,3,3,3,1,71.68,3,1,4,4,2,2,0,1,4,3,6,0,0,0,5083,26432,163.71,391.15,635.39,54.72,0,0,5
19200000728,0,12730,15782,969.67,1,2,1,1,1196,0,1,2,1,71.57,1,5,1,1,1,4,1,1,3,2,66.03,2,7,6,2,1,1,0,3,3,2,9,1,0,0,0,17225,133.4,470.06,320.86,45.35,0,0,2
19200000748,0,29973,29973,1193.56,1,7,1,1,1654,0,1,3,1,68.65,1,4,1,1,1,5,1,1,3,1,68.65,2,6,5,2,1,1,1,3,3,4,2,0,0,0,0,31398,95.48,492.69,560.56,44.83,0,0,6
19200000755,0,18150,13407,801.81,0.82,4,1,1,3486,0,1,4,2,68.18,2,2,1,1,1,5,4,1,2,2,63.25,6,5,4,1,2,1,1,1,3,3,7,1,1,0,2880,14497,69.63,442.82,251.2,38.16,0,0,2
19200000764,1,6582.417582,16920,1630.54,1.32,1,3,3,628,67.38562598,1,1,2,66.68,2,5,1,1,1,5,2,4,3,2,66.68,3,1,3,5,1,2,0,3,2,3,10,0,1,51.04971665,4940,12251,94.14,576.24,896.72,63.44,1,0,3
19200000765,1,14931.03448,13860,1047.56,0.82,3,3,3,407,6.76313613,1,1,2,68.06,3,5,1,1,1,5,1,4,3,2,68.06,7,7,6,1,1,2,1,3,4,3,2,0,1,8.247726987,5200,10080,88.16,531.19,391.77,36.44,1,0,2
19200000864,0,14848.97959,23800,1200.59,1.07,3,1,1,2597,0,1,2,1,73.43,2,9,1,1,1,5,5,4,3,1,73.43,4,2,2,3,1,1,0,3,2,3,10,0,1,0,5408,18392,125.32,219.62,802.72,52.93,0,0,4
19200000907,0,63204,63204,1608.32,1,10,1,1,7878,0,0,4,3,50.58,4,1,1,1,1,5,4,1,3,3,50.58,1,5,4,2,1,2,0,1,3,3,6,0,0,0,0,64600,106.53,915.18,542.26,44.35,0,0,9
19200000920,0,24007.6202,59812,1262.7,1.32,5,3,3,1259,0,1,3,1,74.89,5,5,1,1,1,5,2,3,1,1,74.89,5,1,4,5,1,1,0,1,4,3,8,0,0,0,6034.93076,61059,199.42,305.74,694.32,63.22,0,0,9
19200001013,0,34142.6,38751,1551.2,1,8,1,88,925,0,0,4,3,51.28,6,3,0,2,2,-9,4,2,1,3,51.28,1,5,3,2,1,2,0,1,3,1,4,0,0,0,4608.4,39855,143.5,794.4,532.2,81.1,0,0,7
19200001044,0,19055.17241,16452,1998.56,0.82,4,1,1,1505,0,0,4,4,28.25,6,2,0,3,2,-9,4,2,3,4,28.25,6,5,3,1,1,2,0,1,3,2,4,1,0,0,5400,17326,424.62,1213.47,306.4,54.07,1,1,2
19200001053,0,17763.7931,15103,817.64,0.82,4,1,88,1861,0,0,3,1,78.01,5,9,0,3,2,-9,1,4,1,1,78.01,6,5,2,1,1,2,0,1,4,1,4,0,0,0,4800,15931,188.6,230.19,334.45,64.4,0,0,2
19200001067,0,51231.03448,29714,1282.13,0.82,9,1,1,1700,0,0,4,3,52.73,1,2,1,1,1,5,2,1,2,3,52.73,6,5,4,1,1,2,1,1,3,4,9,0,0,0,0,31294,86.11,656.6,493.92,45.5,0,0,6
19200001095,0,32468,32468,1175.57,1,7,1,1,1459,0,1,4,2,63.95,3,7,1,1,1,1,1,1,3,2,63.95,2,5,5,2,1,1,1,3,3,4,7,0,0,0,0,34690,133.21,447.76,550.03,44.57,0,0,6
19200001147,0,16094.02174,43401,1577.82,1.21,3,1,1,971,0,1,4,2,67,3,5,1,1,1,4,1,4,3,2,67,3,4,4,4,1,1,0,3,2,4,9,0,0,0,6144,41688,113,511.33,895.09,58.4,0,0,8
19200001183,0,16374.13793,10978,862.36,0.82,3,1,1,2456,0,1,3,1,72.1,3,7,1,1,1,1,1,1,3,1,72.1,7,7,6,1,1,2,1,3,1,3,2,1,1,0,0,12149,171.15,522.43,130.39,38.39,0,0,1
19200001245,0,19242.14286,31139,1475.28,1.21,4,2,2,11321,0,1,3,1,69.55,3,4,1,1,1,5,1,1,3,1,69.55,3,1,3,4,2,2,0,1,3,3,2,0,0,0,4200,32344,176.21,494.14,742.16,62.77,0,0,6
19200001282,0,19051,23923,1117.36,1,4,2,2,1848,0,1,3,1,84.63,5,5,0,2,2,-9,3,4,1,1,78.62,2,6,5,2,1,1,0,3,2,2,1,0,0,0,3536,21737,194.39,302.02,539.21,81.74,0,0,4
19200001285,1,6553.306769,7321,878.1,0.82,1,1,1,387,64.29631387,0,1,2,63.82,5,6,1,1,1,5,2,3,1,2,63.82,7,6,5,1,1,1,0,2,4,1,5,0,1,78.41013886,3520.082074,3801,81.76,445.55,313.58,37.21,1,1,1
19200001286,0,65163,65163,1338.36,1,10,1,1,1715,0,1,3,1,77.35,4,9,1,1,1,4,1,1,3,1,77.35,2,6,5,2,1,2,1,3,3,5,10,0,0,0,0,67738,144.45,459.17,688.47,46.27,0,0,10
